ID_CLIENTE,FECHA,TIPO DE CREDITO,COOPERATIVA,MONTO,PLAZO,PAGADURIA,ANIO_NACIMIENTO,ESTADO,FECHA DE DESEMBOLSO,EDAD_AL_PRESTAMO,DIAS_HASTA_DESEMBOLSO,MONTO_M,ANIO,MES
347,2021-09-14,LIBRE INVERSIÓN,BUSINESS,,48.0,FIDUPREVISORA,1951,NO_DESEMBOLSADO,,70.0,,,2021.0,9.0
354,2021-09-15,LIBRE INVERSIÓN,COOPIDESARROLLO,6658130.0,48.0,COLPENSIONES,1938,DESEMBOLSADO,2021-09-29,83.0,14.0,6.65813,2021.0,9.0
201,2021-09-15,COMPRA DE CARTERA,EXCELCREDIT,,144.0,COLPENSIONES,1954,NO_DESEMBOLSADO,,67.0,,,2021.0,9.0
352,2021-09-16,COMPRA DE CARTERA,LINK,,144.0,COLPENSIONES,1946,NO_DESEMBOLSADO,,75.0,,,2021.0,9.0
211,2021-09-16,COMPRA DE CARTERA,KREDIT,,144.0,COLPENSIONES,1958,DESEMBOLSADO,2021-10-24,63.0,,,2021.0,9.0
355,2021-09-16,LIBRE INVERSIÓN,EXCELCREDIT,14228332.0,60.0,MUNICIPIO/ALCALDIA,1970,DESEMBOLSADO,,51.0,,14.228332,2021.0,9.0
202,2021-09-16,COMPRA DE CARTERA,KREDIT,17662010.0,144.0,COLPENSIONES,1952,EN_PROCESO,,69.0,,17.66201,2021.0,9.0
49,2021-09-16,COMPRA DE CARTERA,KREDIT,19377102.0,144.0,COLPENSIONES,1954,DESEMBOLSADO,2021-11-19,67.0,,19.377102,2021.0,9.0
356,2021-09-17,COMPRA DE CARTERA,LINK,3900000.0,144.0,COLPENSIONES,1942,DESEMBOLSADO,,79.0,,3.9,2021.0,9.0
356,2021-09-17,COMPRA DE CARTERA,LINK,3900000.0,144.0,COLPENSIONES,1942,DESEMBOLSADO,,79.0,,3.9,2021.0,9.0
357,2021-09-22,LIBRE INVERSIÓN,FUNDACION,5000000.0,24.0,EMPLEADO,1989,DESEMBOLSADO,,,,5.0,2021.0,9.0
358,2021-09-24,LIBRE INVERSIÓN,BUSINESS,1050000.0,36.0,COLPENSIONES,1940,NO_DESEMBOLSADO,,81.0,,1.05,2021.0,9.0
130,2021-09-24,LIBRE INVERSIÓN,BUSINESS,1300000.0,36.0,COLPENSIONES,1951,DESEMBOLSADO,2021-09-24,70.0,0.0,1.3,2021.0,9.0
359,2021-09-27,LIBRE INVERSIÓN,BUSINESS,5300000.0,48.0,COLPENSIONES,1950,DESEMBOLSADO,2021-09-30,71.0,3.0,5.3,2021.0,9.0
130,2021-09-29,COMPRA DE CARTERA,BUSINESS,14700000.0,72.0,FOPEP,1951,DESEMBOLSADO,2021-10-25,70.0,26.0,14.7,2021.0,9.0
360,2021-09-29,LIBRE INVERSIÓN,BUSINESS,13500000.0,60.0,COLFONDOS,1958,DESEMBOLSADO,2021-10-08,63.0,9.0,13.5,2021.0,9.0
361,2021-09-29,LIBRE INVERSIÓN,BAYPORT,10414000.0,132.0,CASUR,1959,DESEMBOLSADO,2021-10-05,62.0,6.0,10.414,2021.0,9.0
317,2021-09-29,LIBRE INVERSIÓN,BUSINESS,2200000.0,36.0,COLPENSIONES,1955,DESEMBOLSADO,2021-09-30,66.0,1.0,2.2,2021.0,9.0
362,2021-09-30,COMPRA DE CARTERA,BAYPORT,,144.0,PROTECCION,1953,NO_DESEMBOLSADO,,68.0,,,2021.0,9.0
363,2021-10-01,COMPRA DE CARTERA,KREDIT,,144.0,COLPENSIONES,1958,NO_DESEMBOLSADO,,63.0,,,2021.0,10.0
364,2021-10-04,LIBRE INVERSIÓN,MISSION,7000000.0,72.0,COLPENSIONES,2011,DESEMBOLSADO,2021-10-20,,16.0,7.0,2021.0,10.0
365,2021-10-05,LIBRE INVERSIÓN,COOPIDESARROLLO,3000000.0,60.0,COLPENSIONES,1940,DESEMBOLSADO,2021-10-19,81.0,14.0,3.0,2021.0,10.0
366,2021-10-06,COMPRA DE CARTERA,KREDIT,38393702.0,130.0,CASUR,1954,DESEMBOLSADO,2021-10-25,67.0,19.0,38.393702,2021.0,10.0
367,2021-10-07,COMPRA DE CARTERA,FIANTI,,0.0,COLPENSIONES,1949,NO_DESEMBOLSADO,,72.0,,,2021.0,10.0
200,2021-10-07,COMPRA DE CARTERA,EXCELCREDIT,,120.0,COLPENSIONES,1956,NO_DESEMBOLSADO,,65.0,,,2021.0,10.0
368,2021-10-08,LIBRE INVERSIÓN,BUSINESS,10000000.0,60.0,PORVENIR,1970,DESEMBOLSADO,2021-10-22,51.0,14.0,10.0,2021.0,10.0
369,2021-10-11,LIBRE INVERSIÓN,BUSINESS,5300000.0,36.0,COLPENSIONES,1964,DESEMBOLSADO,2021-10-12,57.0,1.0,5.3,2021.0,10.0
130,2021-10-11,COMPRA DE CARTERA,EXCELCREDIT,32388657.0,120.0,COLPENSIONES,1951,DESEMBOLSADO,2021-10-29,70.0,18.0,32.388657,2021.0,10.0
370,2021-10-11,LIBRE INVERSIÓN,BUSINESS,2000000.0,36.0,COLPENSIONES,1948,DESEMBOLSADO,2021-10-19,73.0,8.0,2.0,2021.0,10.0
218,2021-10-14,COMPRA DE CARTERA,EXCELCREDIT,,144.0,SEGUROS ALFA,1980,NO_DESEMBOLSADO,,41.0,,,2021.0,10.0
6,2021-10-14,COMPRA DE CARTERA,EXCELCREDIT,24570410.0,120.0,PORVENIR,1970,DESEMBOLSADO,2021-10-22,51.0,8.0,24.57041,2021.0,10.0
371,2021-10-14,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,MUNICIPIO/ALCALDIA,1966,NO_DESEMBOLSADO,,55.0,,,2021.0,10.0
372,2021-10-14,COMPRA DE CARTERA,PRONALCREDIT,7000000.0,84.0,SEGUROS ALFA,1970,NO_DESEMBOLSADO,,51.0,,7.0,2021.0,10.0
373,2021-10-14,REFINANCIACIÓN,BAYPORT,7790427.0,144.0,EJERCITO,1989,DESEMBOLSADO,2021-10-26,,12.0,7.790427,2021.0,10.0
374,2021-10-14,REFINANCIACIÓN,BAYPORT,35019769.0,96.0,EJERCITO,1993,DESEMBOLSADO,2021-10-15,,1.0,35.019769,2021.0,10.0
194,2021-10-21,COMPRA DE CARTERA,EXCELCREDIT,4655383.0,120.0,COLPENSIONES,1957,DESEMBOLSADO,2021-11-22,64.0,,4.655383,2021.0,10.0
375,2021-10-21,LIBRE INVERSIÓN,BAYPORT,,120.0,SOLDADO PROFESIONAL,1994,NO_DESEMBOLSADO,,,,,2021.0,10.0
376,2021-10-25,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,CASUR,1974,NO_DESEMBOLSADO,,47.0,,,2021.0,10.0
377,2021-10-26,LIBRE INVERSIÓN,BUSINESS,14800000.0,72.0,PORVENIR,1963,DESEMBOLSADO,2021-11-19,58.0,24.0,14.8,2021.0,10.0
378,2021-10-26,LIBRE INVERSIÓN,BUSINESS,7300000.0,60.0,PORVENIR,1958,DESEMBOLSADO,2021-11-09,63.0,14.0,7.3,2021.0,10.0
379,2021-10-26,LIBRE INVERSIÓN,EXCELCREDIT,35588125.0,120.0,FOPEP,1949,NO_DESEMBOLSADO,,72.0,,35.588125,2021.0,10.0
380,2021-10-28,LIBRE INVERSIÓN,BUSINESS,13550000.0,72.0,COLPENSIONES,1962,DESEMBOLSADO,2021-10-28,59.0,0.0,13.55,2021.0,10.0
381,2021-10-28,COMPRA DE CARTERA,EXCELCREDIT,,120.0,PORVENIR,1954,EN_PROCESO,,67.0,,,2021.0,10.0
382,2021-10-29,COMPRA DE CARTERA,LINK,,144.0,COLPENSIONES,1942,NO_DESEMBOLSADO,,79.0,,,2021.0,10.0
383,2021-10-29,LIBRE INVERSIÓN,LINK,7500003.0,24.0,COLPENSIONES,1945,DESEMBOLSADO,2021-11-05,76.0,7.0,7.500003,2021.0,10.0
384,2021-11-02,COMPRA DE CARTERA,CREDIVALORES,7000000.0,120.0,MUNICIPIO/ALCALDIA,1956,NO_DESEMBOLSADO,,65.0,,7.0,2021.0,11.0
385,2021-11-02,LIBRE INVERSIÓN,PRONALCREDIT,10000000.0,84.0,FIDUPREVISORA,1933,DESEMBOLSADO,2021-11-24,88.0,22.0,10.0,2021.0,11.0
386,2021-11-02,COMPRA DE CARTERA,EXCELCREDIT,8179871.0,120.0,CASUR,1947,DESEMBOLSADO,2021-11-25,74.0,23.0,8.179871,2021.0,11.0
387,2021-11-02,REFINANCIACIÓN,BAYPORT,,144.0,EJERCITO,1989,NO_DESEMBOLSADO,,,,,2021.0,11.0
247,2021-11-04,LIBRE INVERSIÓN,BUSINESS,1570000.0,30.0,COLPENSIONES,1955,DESEMBOLSADO,2021-11-05,66.0,1.0,1.57,2021.0,11.0
233,2021-11-04,LIBRE INVERSIÓN,BUSINESS,1560000.0,30.0,COLPENSIONES,1956,DESEMBOLSADO,2021-11-05,65.0,1.0,1.56,2021.0,11.0
240,2021-11-04,LIBRE INVERSIÓN,BUSINESS,1050000.0,30.0,COLPENSIONES,1957,DESEMBOLSADO,2021-11-05,64.0,1.0,1.05,2021.0,11.0
388,2021-11-05,LIBRE INVERSIÓN,BUSINESS,8350000.0,60.0,COLPENSIONES,1950,DESEMBOLSADO,2021-11-05,71.0,0.0,8.35,2021.0,11.0
363,2021-11-05,COMPRA DE CARTERA,EXCELCREDIT,7554347.0,120.0,COLPENSIONES,1958,DESEMBOLSADO,2021-12-01,63.0,26.0,7.554347,2021.0,11.0
389,2021-11-09,LIBRE INVERSIÓN,COPFINANCIAR,3800000.0,24.0,COLPENSIONES,1961,DESEMBOLSADO,2021-12-01,60.0,22.0,3.8,2021.0,11.0
222,2021-11-12,COMPRA DE CARTERA,EXCELCREDIT,,120.0,SEGUROS ALFA,1982,NO_DESEMBOLSADO,,39.0,,,2021.0,11.0
231,2021-11-16,LIBRE INVERSIÓN,COPFINANCIAR,1379000.0,48.0,COLPENSIONES,1933,DESEMBOLSADO,2021-11-26,88.0,10.0,1.379,2021.0,11.0
350,2021-11-17,LIBRE INVERSIÓN,COPFINANCIAR,4000000.0,72.0,COLPENSIONES,1952,DESEMBOLSADO,2021-11-26,69.0,9.0,4.0,2021.0,11.0
390,2021-11-18,COMPRA DE CARTERA,FIANTI,28331280.0,144.0,COLPENSIONES,1955,DESEMBOLSADO,2021-11-26,66.0,8.0,28.33128,2021.0,11.0
391,2021-11-18,COMPRA DE CARTERA,PRONALCREDIT,,96.0,SURA,1960,NO_DESEMBOLSADO,,61.0,,,2021.0,11.0
392,2021-11-19,LIBRE INVERSIÓN,ACTIVOS Y FINANZAS,,180.0,COLPENSIONES,1948,NO_DESEMBOLSADO,,73.0,,,2021.0,11.0
189,2021-11-19,COMPRA DE CARTERA,ACTIVOS Y FINANZAS,19713000.0,180.0,SEGUROS BOLIVAR,1980,NO_DESEMBOLSADO,,41.0,,19.713,2021.0,11.0
90,2021-11-19,COMPRA DE CARTERA,ACTIVOS Y FINANZAS,,144.0,PROTECCION,1959,NO_DESEMBOLSADO,,62.0,,,2021.0,11.0
393,2021-11-22,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,COLPENSIONES,1955,NO_DESEMBOLSADO,,66.0,,,2021.0,11.0
394,2021-11-22,LIBRE INVERSIÓN,EXCELCREDIT,12830031.0,108.0,COLPENSIONES,1947,DESEMBOLSADO,2021-11-26,74.0,4.0,12.830031,2021.0,11.0
395,2021-11-22,LIBRE INVERSIÓN,PRONALCREDIT,5000000.0,18.0,SEGUROS BOLIVAR,1981,DESEMBOLSADO,2021-12-14,40.0,22.0,5.0,2021.0,11.0
396,2021-11-23,LIBRE INVERSIÓN,PRONALCREDIT,6000000.0,96.0,SURA,1981,DESEMBOLSADO,2021-12-09,40.0,16.0,6.0,2021.0,11.0
397,2021-11-24,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,TEGEN,1952,NO_DESEMBOLSADO,,69.0,,,2021.0,11.0
398,2021-11-25,LIBRE INVERSIÓN,COPFINANCIAR,3000000.0,48.0,COLPENSIONES,1938,DESEMBOLSADO,2021-12-13,83.0,18.0,3.0,2021.0,11.0
399,2021-11-25,COMPRA DE CARTERA,FIANTI,38373579.0,144.0,COLPENSIONES,1964,DESEMBOLSADO,2022-01-13,57.0,,38.373579,2021.0,11.0
400,2021-11-29,LIBRE INVERSIÓN,MISSION,25000000.0,120.0,COLPENSIONES,1959,DESEMBOLSADO,2021-12-17,62.0,18.0,25.0,2021.0,11.0
401,2021-11-29,LIBRE INVERSIÓN,COPFINANCIAR,7000000.0,72.0,PROTECCION,1975,DESEMBOLSADO,2021-12-13,46.0,14.0,7.0,2021.0,11.0
402,2021-11-30,LIBRE INVERSIÓN,GIROS Y FINANZAS,,96.0,FISCALIA,1972,NO_DESEMBOLSADO,,49.0,,,2021.0,11.0
403,2021-12-01,COMPRA DE CARTERA,LINK,,144.0,COLPENSIONES,1955,NO_DESEMBOLSADO,,66.0,,,2021.0,12.0
307,2021-12-01,LIBRE INVERSIÓN,BUSINESS,3125000.0,48.0,COLPENSIONES,1962,DESEMBOLSADO,2021-12-02,59.0,1.0,3.125,2021.0,12.0
126,2021-12-02,COMPRA DE CARTERA,EXCELCREDIT,28299560.0,120.0,GOBERNACION,1950,NO_DESEMBOLSADO,,71.0,,28.29956,2021.0,12.0
404,2021-12-02,LIBRE INVERSIÓN,COPFINANCIAR,7000000.0,84.0,POSITIVA,1977,DESEMBOLSADO,2021-12-14,44.0,12.0,7.0,2021.0,12.0
219,2021-12-03,LIBRE INVERSIÓN,BUSINESS,,48.0,COLPENSIONES,1943,NO_DESEMBOLSADO,,78.0,,,2021.0,12.0
405,2021-12-03,LIBRE INVERSIÓN,COPFINANCIAR,2000000.0,48.0,COLPENSIONES,1954,DESEMBOLSADO,2022-01-11,67.0,,2.0,2021.0,12.0
406,2021-12-03,COMPRA DE CARTERA,COPFINANCIAR,,96.0,COLPENSIONES,1975,NO_DESEMBOLSADO,,46.0,,,2021.0,12.0
1,2021-12-03,OTROS,BUSINESS,1200000.0,6.0,COLPENSIONES,1961,DESEMBOLSADO,2021-12-04,60.0,1.0,1.2,2021.0,12.0
233,2021-12-06,REFINANCIACIÓN,BUSINESS,5550000.0,60.0,COLPENSIONES,1956,DESEMBOLSADO,2021-12-07,65.0,1.0,5.55,2021.0,12.0
359,2021-12-06,LIBRE INVERSIÓN,BUSINESS,4450000.0,72.0,COLPENSIONES,1950,DESEMBOLSADO,2021-12-07,71.0,1.0,4.45,2021.0,12.0
407,2021-12-06,COMPRA DE CARTERA,EXCELCREDIT,4547864.0,108.0,COLPENSIONES,1948,DESEMBOLSADO,2021-12-21,73.0,15.0,4.547864,2021.0,12.0
408,2021-12-06,COMPRA DE CARTERA,EXCELCREDIT,,120.0,CREMIL,1974,NO_DESEMBOLSADO,,47.0,,,2021.0,12.0
409,2021-12-06,COMPRA DE CARTERA,EXCELCREDIT,25606361.0,120.0,TEGEN,1955,DESEMBOLSADO,,66.0,,25.606361,2021.0,12.0
410,2021-12-06,LIBRE INVERSIÓN,EXCELCREDIT,,120.0,COLPENSIONES,1965,NO_DESEMBOLSADO,,56.0,,,2021.0,12.0
106,2021-12-07,REFINANCIACIÓN,COPFINANCIAR,,72.0,PORVENIR,1963,NO_DESEMBOLSADO,,58.0,,,2021.0,12.0
411,2021-12-07,LIBRE INVERSIÓN,MISSION,1500000.0,144.0,TEGEN,1964,DESEMBOLSADO,2021-12-28,57.0,21.0,1.5,2021.0,12.0
412,2021-12-07,COMPRA DE CARTERA,LINK,19700000.0,144.0,COLPENSIONES,1953,DESEMBOLSADO,2021-12-17,68.0,10.0,19.7,2021.0,12.0
202,2021-12-10,COMPRA DE CARTERA,KREDIT,,144.0,COLPENSIONES,1952,DESEMBOLSADO,,69.0,,,2021.0,12.0
60,2021-12-10,COMPRA DE CARTERA,FIANTI,25233345.0,144.0,COLPENSIONES,1957,DESEMBOLSADO,2022-02-14,64.0,,25.233345,2021.0,12.0
413,2021-12-14,LIBRE INVERSIÓN,EXCELCREDIT,14769212.0,120.0,CASUR,1965,DESEMBOLSADO,2021-12-21,56.0,7.0,14.769212,2021.0,12.0
414,2021-12-14,LIBRE INVERSIÓN,COPFINANCIAR,15000000.0,96.0,COLPENSIONES,,NO_DESEMBOLSADO,,,,15.0,2021.0,12.0
178,2021-12-14,LIBRE INVERSIÓN,BUSINESS,1050000.0,48.0,COLFONDOS,1962,DESEMBOLSADO,2021-12-17,59.0,3.0,1.05,2021.0,12.0
415,2021-12-15,COMPRA DE CARTERA,BAYPORT,42414000.0,144.0,POLICIA NACIONAL,1991,NO_DESEMBOLSADO,,,,42.414,2021.0,12.0
20,2021-12-15,LIBRE INVERSIÓN,BUSINESS,1050000.0,48.0,PORVENIR,1959,DESEMBOLSADO,,62.0,,1.05,2021.0,12.0
201,2021-12-16,LIBRE INVERSIÓN,EXCELCREDIT,23370342.0,120.0,COLPENSIONES,1954,DESEMBOLSADO,,67.0,,23.370342,2021.0,12.0
416,2021-12-16,LIBRE INVERSIÓN,COPFINANCIAR,5000000.0,96.0,COLPENSIONES,1966,DESEMBOLSADO,2021-12-23,55.0,7.0,5.0,2021.0,12.0
417,2021-12-23,LIBRE INVERSIÓN,COPFINANCIAR,2500000.0,60.0,COLPENSIONES,1932,DESEMBOLSADO,2022-01-11,89.0,19.0,2.5,2021.0,12.0
418,2022-01-04,LIBRE INVERSIÓN,EXCELCREDIT,25446072.0,120.0,COLPENSIONES,1954,DESEMBOLSADO,2022-01-19,68.0,15.0,25.446072,2022.0,1.0
419,2022-01-04,LIBRE INVERSIÓN,EXCELCREDIT,,24.0,COLFONDOS,1958,NO_DESEMBOLSADO,,64.0,,,2022.0,1.0
242,2022-01-11,LIBRE INVERSIÓN,BUSINESS,1800000.0,48.0,COLPENSIONES,1939,DESEMBOLSADO,2022-01-12,83.0,1.0,1.8,2022.0,1.0
350,2022-01-11,LIBRE INVERSIÓN,BUSINESS,6500000.0,72.0,COLPENSIONES,1970,DESEMBOLSADO,2022-01-11,52.0,0.0,6.5,2022.0,1.0
420,2022-01-11,LIBRE INVERSIÓN,EXCELCREDIT,11671334.0,132.0,PROTECCION,1980,DESEMBOLSADO,2022-01-20,42.0,9.0,11.671334,2022.0,1.0
310,2022-01-11,LIBRE INVERSIÓN,BUSINESS,2500000.0,42.0,SEGUROS BOLIVAR,1947,DESEMBOLSADO,2022-01-17,75.0,6.0,2.5,2022.0,1.0
247,2022-01-11,LIBRE INVERSIÓN,BUSINESS,2000000.0,48.0,COLPENSIONES,1955,DESEMBOLSADO,2022-01-12,67.0,1.0,2.0,2022.0,1.0
421,2022-01-11,LIBRE INVERSIÓN,BUSINESS,1100000.0,42.0,COLPENSIONES,1948,DESEMBOLSADO,2022-01-12,74.0,1.0,1.1,2022.0,1.0
388,2022-01-12,LIBRE INVERSIÓN,BUSINESS,5250000.0,60.0,COLPENSIONES,1950,DESEMBOLSADO,2022-01-13,72.0,1.0,5.25,2022.0,1.0
299,2022-01-12,LIBRE INVERSIÓN,BUSINESS,4200000.0,60.0,COLPENSIONES,1951,DESEMBOLSADO,2022-01-13,71.0,1.0,4.2,2022.0,1.0
422,2022-01-12,LIBRE INVERSIÓN,BUSINESS,2000000.0,42.0,COLPENSIONES,,DESEMBOLSADO,2022-01-13,,1.0,2.0,2022.0,1.0
423,2022-01-12,LIBRE INVERSIÓN,EXCELCREDIT,23067298.0,120.0,PROTECCION,1985,DESEMBOLSADO,2022-01-20,37.0,8.0,23.067298,2022.0,1.0
237,2022-01-12,LIBRE INVERSIÓN,BUSINESS,1650000.0,42.0,COLPENSIONES,1947,DESEMBOLSADO,2022-01-13,75.0,1.0,1.65,2022.0,1.0
35,2022-01-13,REFINANCIACIÓN,COOPIDESARROLLO,2400000.0,84.0,CASUR,1970,DESEMBOLSADO,2022-01-31,52.0,18.0,2.4,2022.0,1.0
142,2022-01-13,REFINANCIACIÓN,COOPIDESARROLLO,,96.0,COLPENSIONES,1943,NO_DESEMBOLSADO,,79.0,,,2022.0,1.0
185,2022-01-13,LIBRE INVERSIÓN,BUSINESS,1600000.0,42.0,COLPENSIONES,1975,DESEMBOLSADO,2022-01-14,47.0,1.0,1.6,2022.0,1.0
378,2022-01-13,LIBRE INVERSIÓN,BUSINESS,1560000.0,42.0,PORVENIR,1958,DESEMBOLSADO,2022-01-14,64.0,1.0,1.56,2022.0,1.0
424,2022-01-13,LIBRE INVERSIÓN,BUSINESS,,72.0,COLFONDOS,1946,NO_DESEMBOLSADO,,76.0,,,2022.0,1.0
425,2022-01-14,LIBRE INVERSIÓN,MISSION,20000000.0,120.0,COLPENSIONES,1965,DESEMBOLSADO,2022-02-15,57.0,,20.0,2022.0,1.0
26,2022-01-14,LIBRE INVERSIÓN,EXCELCREDIT,,132.0,COLPENSIONES,1948,NO_DESEMBOLSADO,,74.0,,,2022.0,1.0
413,2022-01-14,COMPRA DE CARTERA,BAYPORT,31414000.0,132.0,CASUR,1965,DESEMBOLSADO,2022-01-27,57.0,13.0,31.414,2022.0,1.0
173,2022-01-14,LIBRE INVERSIÓN,EXCELCREDIT,5296952.0,120.0,COLPENSIONES,1963,DESEMBOLSADO,2022-01-26,59.0,12.0,5.296952,2022.0,1.0
88,2022-01-14,LIBRE INVERSIÓN,EXCELCREDIT,2760902.0,132.0,COLPENSIONES,1955,DESEMBOLSADO,2022-02-04,67.0,21.0,2.760902,2022.0,1.0
426,2022-01-14,LIBRE INVERSIÓN,BUSINESS,2350000.0,48.0,COLPENSIONES,1961,DESEMBOLSADO,2022-01-18,61.0,4.0,2.35,2022.0,1.0
427,2022-01-15,LIBRE INVERSIÓN,EXCELCREDIT,64519083.0,132.0,COLPENSIONES,1959,DESEMBOLSADO,2022-01-24,63.0,9.0,64.519083,2022.0,1.0
428,2022-01-17,LIBRE INVERSIÓN,EXCELCREDIT,4488284.0,132.0,COLPENSIONES,1953,DESEMBOLSADO,2021-01-27,69.0,,4.488284,2022.0,1.0
429,2022-01-17,LIBRE INVERSIÓN,FIANTI,18469091.0,144.0,COLPENSIONES,1959,DESEMBOLSADO,2022-01-24,63.0,7.0,18.469091,2022.0,1.0
430,2022-01-17,,BUSINESS,,42.0,COLPENSIONES,1965,NO_DESEMBOLSADO,,57.0,,,2022.0,1.0
431,2022-01-18,COMPRA DE CARTERA,EXCELCREDIT,22365877.0,120.0,CREMIL,1971,DESEMBOLSADO,2022-01-25,51.0,7.0,22.365877,2022.0,1.0
432,2022-01-20,LIBRE INVERSIÓN,BUSINESS,5230000.0,48.0,TEGEN,1974,DESEMBOLSADO,2022-02-18,48.0,29.0,5.23,2022.0,1.0
106,2022-01-20,REFINANCIACIÓN,COPFINANCIAR,2000000.0,72.0,PORVENIR,1963,DESEMBOLSADO,,59.0,,2.0,2022.0,1.0
433,2022-01-21,LIBRE INVERSIÓN,BUSINESS,16800000.0,72.0,COLPENSIONES,1965,DESEMBOLSADO,2022-01-28,57.0,7.0,16.8,2022.0,1.0
301,2022-01-21,LIBRE INVERSIÓN,BUSINESS,5000000.0,60.0,COLPENSIONES,1951,DESEMBOLSADO,2022-01-21,71.0,0.0,5.0,2022.0,1.0
85,2022-01-21,LIBRE INVERSIÓN,BUSINESS,4168000.0,96.0,COLPENSIONES,1970,DESEMBOLSADO,2022-01-21,52.0,0.0,4.168,2022.0,1.0
253,2022-01-21,REFINANCIACIÓN,COOPIDESARROLLO,4951700.0,72.0,ALLIANZ SEGUROS,1968,DESEMBOLSADO,2022-02-08,54.0,18.0,4.9517,2022.0,1.0
434,2022-01-21,COMPRA DE CARTERA,BAYPORT,28000000.0,144.0,COLPENSIONES,1946,DESEMBOLSADO,2022-02-25,76.0,,28.0,2022.0,1.0
340,2022-01-24,LIBRE INVERSIÓN,MISSION,,72.0,EJERCITO,1997,NO_DESEMBOLSADO,,,,,2022.0,1.0
435,2022-01-24,LIBRE INVERSIÓN,BUSINESS,1050000.0,30.0,COLPENSIONES,1961,DESEMBOLSADO,2022-01-25,61.0,1.0,1.05,2022.0,1.0
436,2022-01-25,LIBRE INVERSIÓN,EXCELCREDIT,3534524.0,132.0,SEGUROS BOLIVAR,1983,DESEMBOLSADO,2021-02-22,39.0,,3.534524,2022.0,1.0
437,2022-01-25,LIBRE INVERSIÓN,BUSINESS,1900000.0,48.0,FOPEP,1970,DESEMBOLSADO,2022-02-04,52.0,10.0,1.9,2022.0,1.0
247,2022-01-26,REFINANCIACIÓN,BUSINESS,5000000.0,48.0,COLPENSIONES,1955,DESEMBOLSADO,2022-01-28,67.0,2.0,5.0,2022.0,1.0
201,2022-01-26,COMPRA DE CARTERA,BAYPORT,,144.0,COLPENSIONES,1954,NO_DESEMBOLSADO,,68.0,,,2022.0,1.0
438,2022-01-26,COMPRA DE CARTERA,KREDIT,22340106.0,144.0,COLPENSIONES,1971,DESEMBOLSADO,2022-02-23,51.0,28.0,22.340106,2022.0,1.0
324,2022-01-26,OTROS,BUSINESS,700000.0,6.0,SEGUROS ALFA,1964,DESEMBOLSADO,2022-01-28,58.0,2.0,0.7,2022.0,1.0
307,2022-01-27,LIBRE INVERSIÓN,BUSINESS,3500000.0,48.0,COLPENSIONES,1962,DESEMBOLSADO,2022-01-28,60.0,1.0,3.5,2022.0,1.0
439,2022-01-27,COMPRA DE CARTERA,KREDIT,,144.0,COLPENSIONES,1950,NO_DESEMBOLSADO,,72.0,,,2022.0,1.0
440,2022-01-31,LIBRE INVERSIÓN,BUSINESS,2300000.0,48.0,COLPENSIONES,1941,DESEMBOLSADO,2022-02-01,81.0,1.0,2.3,2022.0,1.0
441,2022-01-31,LIBRE INVERSIÓN,PRONALCREDIT,3300000.0,72.0,FOPEP,1945,DESEMBOLSADO,2023-02-16,77.0,,3.3,2022.0,1.0
200,2022-01-31,LIBRE INVERSIÓN,BUSINESS,1700000.0,48.0,COLPENSIONES,1956,DESEMBOLSADO,2022-02-01,66.0,1.0,1.7,2022.0,1.0
442,2022-01-31,LIBRE INVERSIÓN,BUSINESS,,72.0,COLPENSIONES,1956,NO_DESEMBOLSADO,,66.0,,,2022.0,1.0
443,2022-02-01,LIBRE INVERSIÓN,EXCELCREDIT,,132.0,SEGUROS ALFA,1973,NO_DESEMBOLSADO,,49.0,,,2022.0,2.0
444,2022-02-01,LIBRE INVERSIÓN,EXCELCREDIT,3414518.0,132.0,SEGUROS ALFA,1969,DESEMBOLSADO,2022-02-04,53.0,3.0,3.414518,2022.0,2.0
321,2022-02-02,LIBRE INVERSIÓN,EXCELCREDIT,2707756.0,72.0,COLPENSIONES,1944,EN_PROCESO,2022-02-10,78.0,8.0,2.707756,2022.0,2.0
445,2022-02-02,LIBRE INVERSIÓN,EXCELCREDIT,,132.0,COLPENSIONES,1958,NO_DESEMBOLSADO,,64.0,,,2022.0,2.0
446,2022-02-02,LIBRE INVERSIÓN,EXCELCREDIT,,108.0,FOPEP,1948,NO_DESEMBOLSADO,,74.0,,,2022.0,2.0
231,2022-02-02,REFINANCIACIÓN,COPFINANCIAR,3020000.0,96.0,COLPENSIONES,1933,DESEMBOLSADO,2022-02-21,89.0,19.0,3.02,2022.0,2.0
145,2022-02-02,LIBRE INVERSIÓN,EXCELCREDIT,3261077.0,132.0,COLPENSIONES,1958,DESEMBOLSADO,2022-03-09,64.0,,3.261077,2022.0,2.0
1,2022-02-02,LIBRE INVERSIÓN,EXCELCREDIT,,132.0,COLPENSIONES,1961,NO_DESEMBOLSADO,,61.0,,,2022.0,2.0
447,2022-02-02,LIBRE INVERSIÓN,COPFINANCIAR,2500000.0,96.0,FOPEP,1941,DESEMBOLSADO,2022-02-23,81.0,21.0,2.5,2022.0,2.0
